EIN,NAME,APPLICATION_TYPE,AFFILIATION,CLASSIFICATION,USE_CASE,ORGANIZATION,STATUS,INCOME_AMT,SPECIAL_CONSIDERATIONS,ASK_AMT,IS_SUCCESSFUL
202983115,FRIENDS OF GEORGIA LIBRARIES,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
202983601,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5696,0
202986926,MUJERES UNIDAS Y ACTIVAS,T3,Independent,C1200,Preservation,Trust,1,1M-5M,N,2439618,1
202990751,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
202990993,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
202991706,FAMILY LIFE CENTER INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,25845,1
202994240,FAYETTE ALLIANCE CONNECTING TOGETHER OUR RESOURCES INC,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,20227,0
202995259,ANAA INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203002217,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
203005601,IBERVILLE PARISH COMMUNITY AWARENESS AND EMERGENCY RESPONSE,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,122404,1
203005782,HAZZARD HOOP SCHOOL,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
203007416,STELLAR LEADERSHIP ACADEMY INC,T3,Independent,C2000,Preservation,Trust,1,1M-5M,N,242930,0
203008602,KLEIN SUPPORT GROUPS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203010745,SILICON VALLEY INNOVATION INSTITUTE,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,5000,0
203011504,BIRTH NETWORK,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
203012291,GEORGIA ASSOCIATION OF VETERAN CERTIFYING OFFICIALS,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203012788,ASSOCIATION OF VA HEMATOLOGY ONCOLOGY INC,T3,Independent,C2000,Preservation,Trust,1,25000-99999,N,575558,1
203013805,2833 EXCHANGE CLUB OF BARTLETT TN,T4,Independent,C3000,ProductDev,Association,1,0,N,5000,1
203015274,SR SANTO NINO SINULOG OF MIAMI INC,T3,Independent,C2000,Preservation,Trust,1,1-9999,N,6660,1
203018815,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203020002,STOMP OUT THE SILENCE OF AUTISM & DISABILITIES INC,T3,Independent,C1200,Preservation,Trust,1,1-9999,N,5000,1
203022640,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
203025467,BRUCE BICHALSKI MINISTRIES INC,T3,Independent,C7000,Preservation,Trust,1,0,N,5000,1
203032094,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,148782,0
203036946,OSCAR FOUNDATION LLC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
203037195,PROJECT MUSZED,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,5000,1
203038398,GUIDEYOURFATE,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
203038897,HEAR IN OUR WORLD INC,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,1
203044246,KANAKA AUPUNI A NIIHAU ALOHA,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,1501360,0
203044473,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,126245,0
203048071,LIFE SKILLS FOR YOUTHS OF NORTHERN NEW MEXICO INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,71619,1
203049179,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203050938,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203053384,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203053853,NFHS MENS SOCCER BOOSTER CLUB,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203063528,SONS OF CONFEDERATE VETERANS INC,T3,CompanySponsored,C1200,Preservation,Trust,1,0,N,5000,1
203063896,ZIGGYS TREE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203067739,ASSOCIATION OF NATIONS OF AMERICA FOR CHRIST,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,15486,1
203070427,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203073351,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
203076444,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203082901,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
203088838,SINGLE MOTHERS UNITED IN REWARDING FELLOWSHIP,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
203090045,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203090248,MUSIC TEACHERS NATIONAL ASSOCIATION INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
203091062,THE BIODIVERSITY GROUP,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,21061,1
203104108,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203109275,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,127711,0
203113699,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,0,N,5000,0
203114399,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203114847,NESS 26 INC,T3,Independent,C7000,Preservation,Trust,1,100000-499999,N,208546,1
203114983,RUSSIAN JACK SPRINGS JUNIOR GOLF ASSOCIATION,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,51752,1
203116482,AMERICAN STUDENT DENTAL ASSOCIATION,T6,CompanySponsored,C2000,ProductDev,Association,1,0,N,5000,1
203119899,BERTRAN COOPER SCHOLARSHIP FUND,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
203121321,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203121639,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203129838,PARENT BOOSTER USA INC,T3,CompanySponsored,C2100,Preservation,Trust,1,100000-499999,N,30991,0
203130497,MUSIC TEACHERS NATIONAL ASSOCIATION INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
203133805,TANGO CAMINITO DANCE COMPANY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203134352,UNITED STATES BOWLING CONGRESS,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203138076,SECRET WITNESS OF KOOTENAI COUNTY INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203141342,CALIFORNIA GARDEN CLUBS INC,T3,CompanySponsored,C1200,CommunityServ,Trust,1,0,N,5000,0
203141836,REGENERATIVE DESIGN INSTITUTE,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,84693,1
203141927,LOST AND FOUND MINISTRIES,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,11438,0
203145143,HAROLD L WOODS ELEMENTARY,T3,Independent,C1000,Preservation,Association,1,25000-99999,N,33065,0
203147101,COMMUNITY OUTREACH MAKING PARTNERSHIPS AT SUMNER SCHOOLS INC,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,47333,0
203156367,SLOW FOOD USA INC,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203163181,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,0
203166540,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
203167301,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203169016,HOSPITALITY SALES AND MARKETING ASSOCIATION INTERNATIONAL MID-SOUT,T6,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
203170458,INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS LOCAL 47 MEDICA,T9,Independent,C1000,ProductDev,Co-operative,1,5M-10M,N,15898330,1
203174875,CHRISTINE ALBERTS SWAN SONGS INC,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,200515,1
203177483,LATINO UNITED COMMUNITY AND HIGHER EDUCATION ASSOCIATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203177592,MUSOPEN,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,72923,1
203181557,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203181569,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203182170,CALIFORNIA GARDEN CLUBS INC,T3,CompanySponsored,C1200,ProductDev,Trust,1,0,N,5000,0
203186980,STEVE HOCKERT SPORTS FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203187805,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203189309,NIRMAL INTELLECTUAL PROPERTY CORPORATION,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,371186,0
203193761,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203202727,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203202847,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203205767,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203206356,ORDER OF BENEVOLENT BLISS INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203210047,LOUISIANA GARDEN CLUB FEDERATION,T3,CompanySponsored,C1200,CommunityServ,Trust,1,0,N,5000,0
203212001,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203212264,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203213213,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203213362,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203213665,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,T4,CompanySponsored,C3000,ProductDev,Association,1,0,N,5000,0
203217051,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203217226,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203218262,SAUSC INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,208763,0
203219952,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220008,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220105,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220113,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220148,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220165,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220219,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203220260,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203223413,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203223758,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203223819,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203225084,WESTERN BAPTIST BIBLE FELLOWSHIP,T3,Independent,C2710,Preservation,Trust,1,100000-499999,N,83506,0
203225615,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203228147,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203232035,HARVEST TIME ENCOUNTERS,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
203233694,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203234173,INFRAGARD NATIONAL MEMBERS ALLIANCE INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
203234262,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,21473,0
203243313,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203245561,FULBRIGHT ASSOCIATION INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,1
203247663,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203250090,PTA-UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
203250108,PTA UTAH CONGRESS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
203250527,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203252908,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203254993,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203255142,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203256351,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203258320,ZIMMERMAN SCHOOL HOUSE INC,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,106471,0
203258534,NORTH CENTRAL TEXAS ASSOCIATION OF SCHOOL PERSONNEL ADMINISTRATORS,T3,Independent,C1200,Preservation,Trust,1,25000-99999,N,86228,1
203259202,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203264527,SCIENTISTS ENGINEERS AND TECHNICIANS LEADERSHIP ASSOCIATION,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
203269302,FBI NATIONAL CITIZENS ACADEMY ALUMNI ASSOCIATION INC,T3,Family/Parent,C2100,Preservation,Trust,1,25000-99999,N,47153,1
203270188,INTERNATIONAL FEDERATION OF FLY FISHERS INC,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
203270502,STOWERS POLICY INSTITUTE INC,T4,Independent,C3000,ProductDev,Trust,1,1M-5M,N,18737000,1
203271878,CARIBBEAN CHILDRENS MINISTRIES INC,T3,Independent,C1700,Preservation,Trust,1,0,N,5000,1
203273242,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203277048,TNP,T6,Independent,C2000,ProductDev,Trust,1,1M-5M,N,1306054,0
203277505,ALTRUSA INTERNATIONAL FOUNDATION INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203278257,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,68575,0
203278511,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203281048,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203289069,ORION ACADEMY PARENT TEACHER ORGANIZATION,T3,Independent,C1200,Preservation,Trust,1,0,N,5000,0
203292229,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203294237,FRIENDS OF THE THEO RATLIFF CENTER,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203294701,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203296577,OPEN ARMS CLINIC INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,73903,1
203298460,HEARING LOSS ASSOCIATION OF AMERICA,T3,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
203300207,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203301378,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203304538,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203305919,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203312551,GUILD FOUNDATION INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
203314645,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203316295,FAMILY GIFTING FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203316335,CISD EDUCATIONAL SUPPORT GROUPS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,10000-24999,N,19384,0
203316528,GEORGIA ENVIROTHON COUNCIL INC,T3,Independent,C2000,Preservation,Co-operative,1,10000-24999,N,5000,0
203322025,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,61503,0
203324780,SWEET ADELINES INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
203325550,TENNESSEE MUSIC EDUCATION ASSOCIATION,T3,Family/Parent,C1200,Preservation,Trust,1,100000-499999,N,113665,0
203325957,RESIDENT ADVISORY COUNCIL OF TULLAHOMA HOUSING AUTHORITY,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203327354,JESUS CLINIC INC,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,177405,1
203327855,ANGEL CITY CHORALE,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,113431,0
203327928,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
203334317,BEAR EDUCATIONS AND RESTORATION GROUP OF MISSISSIPPI,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
203336920,CLEARCREEK I S D SUPPORT GROUPS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
203337238,SPIRIT AND TRUTH INTERNATIONAL WORSHIP CENTER INC,T3,Independent,C7000,Preservation,Trust,1,100000-499999,N,34293,1
203340322,ORDERED STEPS INTERNATIONAL INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203344359,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203344362,BENEVOLENCE INDUSTRIES INCORPORATED,T3,Independent,C1000,Heathcare,Trust,1,5M-10M,N,2232703,1
203344588,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203345387,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203349316,PTA TEXAS CONGRESS,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,0
203353410,GONZALEZ ELEMENTARY PARENT TEACHER ORGANIZATION,T3,National,C3000,Preservation,Association,1,100000-499999,N,110251,0
203354386,FUTURE FARMERS OF AMERICA AND ITS STATE ASSOCIATIONS & LOCAL CHAPTER,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
203354818,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203365226,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203365230,CISD EDUCATIONAL SUPPORT GROUPS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203366305,DISCOVERY EDUCATION SERVICES INC,T3,Independent,C2000,Preservation,Trust,1,10M-50M,N,8231244,0
203368066,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203372639,NOBLE MARITIME MINISTRIES,T3,Independent,C1000,Preservation,Trust,1,25000-99999,N,25403,0
203373839,THE MCCUNE ART AND BOOKS COLLECTION FOUNDATION,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203374239,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203375994,ANOINTED M E A T MINISTRIES INCORPORATED,T3,Independent,C1270,Preservation,Trust,1,1-9999,N,5000,1
203377395,CALIFORNIA SACA FOUNDATION,T3,Independent,C1700,Preservation,Trust,1,100000-499999,N,106670,1
203378307,EMPLOYEE CLUB HOUSTON OPERATIONS,T7,Independent,C1000,ProductDev,Trust,1,0,N,5000,1
203381137,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,27452,0
203381957,WASHINGTON STATE UNIVERSITY,T3,CompanySponsored,C2000,Preservation,Trust,1,0,N,5000,1
203383695,WISE INC,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,1
203386727,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203387574,PTA CALIFORNIA CONGRESS OF PARENTS TEACHERS & STUDENTS INC,T3,CompanySponsored,C2000,Preservation,Association,1,100000-499999,N,55635,0
203395808,DURANGO FILM INSTITUTE,T3,Independent,C1000,Preservation,Trust,1,100000-499999,N,26485,0
203401976,STRUCTURAL ENGINEERS ASSOCIATION OF TEXAS INC,T6,CompanySponsored,C2000,ProductDev,Association,1,25000-99999,N,184658,1
203402042,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,25000-99999,N,216138,0
203403407,WORLD AFFAIRS COUNCIL OF SPOKANE,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
203410304,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203411940,DEPARTMENT OF NEW MEXICO VETERANS OF FOREIGN WARS OF THE US AUXILIAR,T19,CompanySponsored,C1000,ProductDev,Trust,1,0,N,5000,0
203415704,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203416854,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,0,N,5000,0
203417810,UNITED STATES BOWLING CONGRESS INC,T3,CompanySponsored,C1000,Preservation,Trust,1,100000-499999,N,137539,0
203418760,NORTH TEXAS ASSOCIATION FOR HEALTHCARE QUALITY,T3,Independent,C2000,Preservation,Trust,1,0,N,5000,1
203420504,EXECUTIVE WOMENS GOLF ASSOCIATION INC,T6,CompanySponsored,C1000,ProductDev,Trust,1,0,N,5000,1
203423488,NATIONAL FEDERATION OF MUSIC CLUBS,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,0
203427104,CHILDREN MISSIONS MINISTRIES INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,5000,1
203428014,COMMANDER HOUSTON ORDER OF ST JOHN JERUSALEM KNIGHTS HOSPITALLER INC,T3,Independent,C1000,Preservation,Trust,1,1-9999,N,24442,1
203429270,MOJAVE ENVIRONMENTAL EDUCATION CONSORTIUM,T3,Independent,C1200,Preservation,Trust,1,100000-499999,N,260106,0
203430665,FREE & ACCEPTED MASONS OF WASHINGTON,T10,CompanySponsored,C1000,Preservation,Association,1,0,N,5000,1
203433103,GOOD SHEPHERD PRAYER & HEALING CENTER,T3,Independent,C1000,Preservation,Trust,1,0,N,5000,0
203436786,THE FENDER MUSIC FOUNDATION,T3,Independent,C2000,Preservation,Trust,1,100000-499999,N,406496,1
203438190,TOASTMASTERS INTERNATIONAL,T3,CompanySponsored,C2000,Preservation,Association,1,0,N,5000,1
